dyad,statelno,statelab,statehno,statehab,year,land,sea,total,version
235710,235,"POR",710,"CHN",1986,1,0,1,3.1
235710,235,"POR",710,"CHN",1987,1,0,1,3.1
235710,235,"POR",710,"CHN",1988,1,0,1,3.1
235710,235,"POR",710,"CHN",1989,1,0,1,3.1
235710,235,"POR",710,"CHN",1990,1,0,1,3.1
235710,235,"POR",710,"CHN",1991,1,0,1,3.1
235710,235,"POR",710,"CHN",1992,1,0,1,3.1
235710,235,"POR",710,"CHN",1993,1,0,1,3.1
235710,235,"POR",710,"CHN",1994,1,0,1,3.1
235710,235,"POR",710,"CHN",1995,1,0,1,3.1
235710,235,"POR",710,"CHN",1996,1,0,1,3.1
235710,235,"POR",710,"CHN",1997,1,1,2,3.1
235710,235,"POR",710,"CHN",1998,1,1,2,3.1
235710,235,"POR",710,"CHN",1999,1,1,2,3.1
235750,235,"POR",750,"IND",1947,1,0,1,3.1
235750,235,"POR",750,"IND",1948,1,0,1,3.1
235750,235,"POR",750,"IND",1949,1,0,1,3.1
235750,235,"POR",750,"IND",1950,1,0,1,3.1
235750,235,"POR",750,"IND",1951,1,0,1,3.1
235750,235,"POR",750,"IND",1952,1,0,1,3.1
235750,235,"POR",750,"IND",1953,1,0,1,3.1
235750,235,"POR",750,"IND",1954,1,0,1,3.1
235750,235,"POR",750,"IND",1955,1,0,1,3.1
235750,235,"POR",750,"IND",1956,1,0,1,3.1
235750,235,"POR",750,"IND",1957,1,0,1,3.1
235750,235,"POR",750,"IND",1958,1,0,1,3.1
235750,235,"POR",750,"IND",1959,1,0,1,3.1
235750,235,"POR",750,"IND",1960,1,0,1,3.1
235850,235,"POR",850,"INS",1949,1,0,1,3.1
235850,235,"POR",850,"INS",1950,1,0,1,3.1
235850,235,"POR",850,"INS",1951,1,0,1,3.1
235850,235,"POR",850,"INS",1952,1,0,1,3.1
235850,235,"POR",850,"INS",1953,1,0,1,3.1
235850,235,"POR",850,"INS",1954,1,0,1,3.1
235850,235,"POR",850,"INS",1955,1,0,1,3.1
235850,235,"POR",850,"INS",1956,1,0,1,3.1
235850,235,"POR",850,"INS",1957,1,0,1,3.1
235850,235,"POR",850,"INS",1958,1,0,1,3.1
235850,235,"POR",850,"INS",1959,1,0,1,3.1
235850,235,"POR",850,"INS",1960,1,0,1,3.1
235850,235,"POR",850,"INS",1961,1,0,1,3.1
235850,235,"POR",850,"INS",1962,1,0,1,3.1
235850,235,"POR",850,"INS",1963,1,0,1,3.1
235850,235,"POR",850,"INS",1964,1,0,1,3.1
235850,235,"POR",850,"INS",1965,1,0,1,3.1
235850,235,"POR",850,"INS",1966,1,0,1,3.1
235850,235,"POR",850,"INS",1967,1,0,1,3.1
235850,235,"POR",850,"INS",1968,1,0,1,3.1
235850,235,"POR",850,"INS",1969,1,0,1,3.1
235850,235,"POR",850,"INS",1970,1,0,1,3.1
235850,235,"POR",850,"INS",1971,1,0,1,3.1
235850,235,"POR",850,"INS",1972,1,0,1,3.1
235850,235,"POR",850,"INS",1973,1,0,1,3.1
235850,235,"POR",850,"INS",1974,1,0,1,3.1
235900,235,"POR",900,"AUL",1920,0,1,1,3.1
235900,235,"POR",900,"AUL",1921,0,1,1,3.1
235900,235,"POR",900,"AUL",1922,0,1,1,3.1
235900,235,"POR",900,"AUL",1923,0,1,1,3.1
235900,235,"POR",900,"AUL",1924,0,1,1,3.1
235900,235,"POR",900,"AUL",1925,0,1,1,3.1
235900,235,"POR",900,"AUL",1926,0,1,1,3.1
235900,235,"POR",900,"AUL",1927,0,1,1,3.1
235900,235,"POR",900,"AUL",1928,0,1,1,3.1
235900,235,"POR",900,"AUL",1929,0,1,1,3.1
235900,235,"POR",900,"AUL",1930,0,1,1,3.1
235900,235,"POR",900,"AUL",1931,0,2,2,3.1
235900,235,"POR",900,"AUL",1932,0,2,2,3.1
235900,235,"POR",900,"AUL",1933,0,2,2,3.1
235900,235,"POR",900,"AUL",1934,0,2,2,3.1
235900,235,"POR",900,"AUL",1935,0,2,2,3.1
235900,235,"POR",900,"AUL",1936,0,2,2,3.1
235900,235,"POR",900,"AUL",1937,0,2,2,3.1
235900,235,"POR",900,"AUL",1938,0,2,2,3.1
235900,235,"POR",900,"AUL",1939,0,2,2,3.1
235900,235,"POR",900,"AUL",1940,0,2,2,3.1
235900,235,"POR",900,"AUL",1941,0,2,2,3.1
235900,235,"POR",900,"AUL",1945,0,2,2,3.1
235900,235,"POR",900,"AUL",1946,0,2,2,3.1
235900,235,"POR",900,"AUL",1947,0,2,2,3.1
235900,235,"POR",900,"AUL",1948,0,2,2,3.1
235900,235,"POR",900,"AUL",1949,0,2,2,3.1
235900,235,"POR",900,"AUL",1950,0,2,2,3.1
235900,235,"POR",900,"AUL",1951,0,2,2,3.1
235900,235,"POR",900,"AUL",1952,0,2,2,3.1
235900,235,"POR",900,"AUL",1953,0,2,2,3.1
235900,235,"POR",900,"AUL",1954,0,2,2,3.1
235900,235,"POR",900,"AUL",1955,0,2,2,3.1
235900,235,"POR",900,"AUL",1956,0,2,2,3.1
235900,235,"POR",900,"AUL",1957,0,2,2,3.1
235900,235,"POR",900,"AUL",1958,0,2,2,3.1
235900,235,"POR",900,"AUL",1959,0,2,2,3.1
235900,235,"POR",900,"AUL",1960,0,2,2,3.1
235900,235,"POR",900,"AUL",1961,0,2,2,3.1
235900,235,"POR",900,"AUL",1962,0,2,2,3.1
235900,235,"POR",900,"AUL",1963,0,2,2,3.1
235900,235,"POR",900,"AUL",1964,0,2,2,3.1
235900,235,"POR",900,"AUL",1965,0,2,2,3.1
235900,235,"POR",900,"AUL",1966,0,2,2,3.1
235900,235,"POR",900,"AUL",1967,0,2,2,3.1
235900,235,"POR",900,"AUL",1968,0,2,2,3.1
235900,235,"POR",900,"AUL",1969,0,2,2,3.1
235900,235,"POR",900,"AUL",1970,0,2,2,3.1
235900,235,"POR",900,"AUL",1971,0,2,2,3.1
235900,235,"POR",900,"AUL",1972,0,2,2,3.1
235900,235,"POR",900,"AUL",1973,0,2,2,3.1
235900,235,"POR",900,"AUL",1974,0,2,2,3.1
255740,255,"GMY",740,"JPN",1899,0,1,1,3.1
255740,255,"GMY",740,"JPN",1900,0,1,1,3.1
255740,255,"GMY",740,"JPN",1901,0,1,1,3.1
255740,255,"GMY",740,"JPN",1902,0,1,1,3.1
255740,255,"GMY",740,"JPN",1903,0,1,1,3.1
255740,255,"GMY",740,"JPN",1904,0,1,1,3.1
255740,255,"GMY",740,"JPN",1905,0,1,1,3.1
255740,255,"GMY",740,"JPN",1906,0,1,1,3.1
255740,255,"GMY",740,"JPN",1907,0,1,1,3.1
255740,255,"GMY",740,"JPN",1908,0,1,1,3.1
255740,255,"GMY",740,"JPN",1909,0,1,1,3.1
255740,255,"GMY",740,"JPN",1910,0,1,1,3.1
255740,255,"GMY",740,"JPN",1911,0,1,1,3.1
255740,255,"GMY",740,"JPN",1912,0,1,1,3.1
255740,255,"GMY",740,"JPN",1913,0,1,1,3.1
255740,255,"GMY",740,"JPN",1914,0,1,1,3.1
255740,255,"GMY",740,"JPN",1915,0,1,1,3.1
255740,255,"GMY",740,"JPN",1916,0,1,1,3.1
255740,255,"GMY",740,"JPN",1917,0,1,1,3.1
255740,255,"GMY",740,"JPN",1918,0,1,1,3.1
325350,325,"ITA",350,"GRC",1912,0,2,2,3.1
325350,325,"ITA",350,"GRC",1913,0,2,2,3.1
325350,325,"ITA",350,"GRC",1914,0,2,2,3.1
325350,325,"ITA",350,"GRC",1915,0,2,2,3.1
325350,325,"ITA",350,"GRC",1916,0,2,2,3.1
325350,325,"ITA",350,"GRC",1917,0,2,2,3.1
325350,325,"ITA",350,"GRC",1918,0,2,2,3.1
325350,325,"ITA",350,"GRC",1919,0,2,2,3.1
325350,325,"ITA",350,"GRC",1920,0,2,2,3.1
325350,325,"ITA",350,"GRC",1921,0,2,2,3.1
325350,325,"ITA",350,"GRC",1922,0,2,2,3.1
325350,325,"ITA",350,"GRC",1923,0,2,2,3.1
325350,325,"ITA",350,"GRC",1924,0,2,2,3.1
325350,325,"ITA",350,"GRC",1925,0,2,2,3.1
325350,325,"ITA",350,"GRC",1926,0,2,2,3.1
325350,325,"ITA",350,"GRC",1927,0,2,2,3.1
325350,325,"ITA",350,"GRC",1928,0,2,2,3.1
325350,325,"ITA",350,"GRC",1929,0,2,2,3.1
325350,325,"ITA",350,"GRC",1930,0,2,2,3.1
325350,325,"ITA",350,"GRC",1931,0,2,2,3.1
325350,325,"ITA",350,"GRC",1932,0,2,2,3.1
325350,325,"ITA",350,"GRC",1933,0,2,2,3.1
325350,325,"ITA",350,"GRC",1934,0,2,2,3.1
325350,325,"ITA",350,"GRC",1935,0,2,2,3.1
325350,325,"ITA",350,"GRC",1936,0,2,2,3.1
325350,325,"ITA",350,"GRC",1937,0,2,2,3.1
325350,325,"ITA",350,"GRC",1938,0,2,2,3.1
325350,325,"ITA",350,"GRC",1939,0,2,2,3.1
325350,325,"ITA",350,"GRC",1940,0,2,2,3.1
325530,325,"ITA",530,"ETH",1898,2,0,2,3.1
325530,325,"ITA",530,"ETH",1899,2,0,2,3.1
325530,325,"ITA",530,"ETH",1900,2,0,2,3.1
325530,325,"ITA",530,"ETH",1901,2,0,2,3.1
325530,325,"ITA",530,"ETH",1902,2,0,2,3.1
325530,325,"ITA",530,"ETH",1903,2,0,2,3.1
325530,325,"ITA",530,"ETH",1904,2,0,2,3.1
325530,325,"ITA",530,"ETH",1905,2,0,2,3.1
325530,325,"ITA",530,"ETH",1906,2,0,2,3.1
325530,325,"ITA",530,"ETH",1907,2,0,2,3.1
325530,325,"ITA",530,"ETH",1908,2,0,2,3.1
325530,325,"ITA",530,"ETH",1909,2,0,2,3.1
325530,325,"ITA",530,"ETH",1910,2,0,2,3.1
325530,325,"ITA",530,"ETH",1911,2,0,2,3.1
325530,325,"ITA",530,"ETH",1912,2,0,2,3.1
325530,325,"ITA",530,"ETH",1913,2,0,2,3.1
325530,325,"ITA",530,"ETH",1914,2,0,2,3.1
325530,325,"ITA",530,"ETH",1915,2,0,2,3.1
325530,325,"ITA",530,"ETH",1916,2,0,2,3.1
325530,325,"ITA",530,"ETH",1917,2,0,2,3.1
325530,325,"ITA",530,"ETH",1918,2,0,2,3.1
325530,325,"ITA",530,"ETH",1919,2,0,2,3.1
325530,325,"ITA",530,"ETH",1920,2,0,2,3.1
325530,325,"ITA",530,"ETH",1921,2,0,2,3.1
325530,325,"ITA",530,"ETH",1922,2,0,2,3.1
325530,325,"ITA",530,"ETH",1923,2,0,2,3.1
325530,325,"ITA",530,"ETH",1924,2,0,2,3.1
325530,325,"ITA",530,"ETH",1925,2,0,2,3.1
325530,325,"ITA",530,"ETH",1926,2,0,2,3.1
325530,325,"ITA",530,"ETH",1927,2,0,2,3.1
325530,325,"ITA",530,"ETH",1928,2,0,2,3.1
325530,325,"ITA",530,"ETH",1929,2,0,2,3.1
325530,325,"ITA",530,"ETH",1930,2,0,2,3.1
325530,325,"ITA",530,"ETH",1931,2,0,2,3.1
325530,325,"ITA",530,"ETH",1932,2,0,2,3.1
325530,325,"ITA",530,"ETH",1933,2,0,2,3.1
325530,325,"ITA",530,"ETH",1934,2,0,2,3.1
325530,325,"ITA",530,"ETH",1935,2,0,2,3.1
325530,325,"ITA",530,"ETH",1950,1,0,1,3.1
325530,325,"ITA",530,"ETH",1951,1,0,1,3.1
325530,325,"ITA",530,"ETH",1952,1,0,1,3.1
325530,325,"ITA",530,"ETH",1953,1,0,1,3.1
325530,325,"ITA",530,"ETH",1954,1,0,1,3.1
325530,325,"ITA",530,"ETH",1955,1,0,1,3.1
325530,325,"ITA",530,"ETH",1956,1,0,1,3.1
325530,325,"ITA",530,"ETH",1957,1,0,1,3.1
325530,325,"ITA",530,"ETH",1958,1,0,1,3.1
325530,325,"ITA",530,"ETH",1959,1,0,1,3.1
325640,325,"ITA",640,"TUR",1882,0,1,1,3.1
325640,325,"ITA",640,"TUR",1883,0,1,1,3.1
325640,325,"ITA",640,"TUR",1884,0,1,1,3.1
325640,325,"ITA",640,"TUR",1885,0,1,1,3.1
325640,325,"ITA",640,"TUR",1886,0,1,1,3.1
325640,325,"ITA",640,"TUR",1887,0,1,1,3.1
325640,325,"ITA",640,"TUR",1888,0,1,1,3.1
325640,325,"ITA",640,"TUR",1889,0,1,1,3.1
325640,325,"ITA",640,"TUR",1890,0,1,1,3.1
325640,325,"ITA",640,"TUR",1891,0,1,1,3.1
325640,325,"ITA",640,"TUR",1892,0,1,1,3.1
325640,325,"ITA",640,"TUR",1893,0,1,1,3.1
325640,325,"ITA",640,"TUR",1894,0,1,1,3.1
325640,325,"ITA",640,"TUR",1895,0,1,1,3.1
325640,325,"ITA",640,"TUR",1896,0,1,1,3.1
325640,325,"ITA",640,"TUR",1897,0,1,1,3.1
325640,325,"ITA",640,"TUR",1898,0,1,1,3.1
325640,325,"ITA",640,"TUR",1899,0,1,1,3.1
325640,325,"ITA",640,"TUR",1900,0,1,1,3.1
325640,325,"ITA",640,"TUR",1901,0,1,1,3.1
325640,325,"ITA",640,"TUR",1902,0,1,1,3.1
325640,325,"ITA",640,"TUR",1903,0,1,1,3.1
325640,325,"ITA",640,"TUR",1904,0,1,1,3.1
325640,325,"ITA",640,"TUR",1905,0,1,1,3.1
325640,325,"ITA",640,"TUR",1906,0,1,1,3.1
325640,325,"ITA",640,"TUR",1907,0,1,1,3.1
325640,325,"ITA",640,"TUR",1908,0,1,1,3.1
325640,325,"ITA",640,"TUR",1909,0,1,1,3.1
325640,325,"ITA",640,"TUR",1910,0,1,1,3.1
325640,325,"ITA",640,"TUR",1911,0,1,1,3.1
325640,325,"ITA",640,"TUR",1912,0,3,3,3.1
325640,325,"ITA",640,"TUR",1913,0,3,3,3.1
325640,325,"ITA",640,"TUR",1914,0,3,3,3.1
325640,325,"ITA",640,"TUR",1915,0,3,3,3.1
325640,325,"ITA",640,"TUR",1916,0,2,2,3.1
325640,325,"ITA",640,"TUR",1917,0,2,2,3.1
325640,325,"ITA",640,"TUR",1918,0,2,2,3.1
325640,325,"ITA",640,"TUR",1919,0,2,2,3.1
325640,325,"ITA",640,"TUR",1920,0,2,2,3.1
325640,325,"ITA",640,"TUR",1921,0,2,2,3.1
325640,325,"ITA",640,"TUR",1922,0,2,2,3.1
325640,325,"ITA",640,"TUR",1923,0,2,2,3.1
325640,325,"ITA",640,"TUR",1924,0,2,2,3.1
325640,325,"ITA",640,"TUR",1925,0,2,2,3.1
325640,325,"ITA",640,"TUR",1926,0,2,2,3.1
325640,325,"ITA",640,"TUR",1927,0,2,2,3.1
325640,325,"ITA",640,"TUR",1928,0,2,2,3.1
325640,325,"ITA",640,"TUR",1929,0,2,2,3.1
325640,325,"ITA",640,"TUR",1930,0,2,2,3.1
325640,325,"ITA",640,"TUR",1931,0,2,2,3.1
325640,325,"ITA",640,"TUR",1932,0,2,2,3.1
325640,325,"ITA",640,"TUR",1933,0,2,2,3.1
325640,325,"ITA",640,"TUR",1934,0,2,2,3.1
325640,325,"ITA",640,"TUR",1935,0,2,2,3.1
325640,325,"ITA",640,"TUR",1936,0,2,2,3.1
325640,325,"ITA",640,"TUR",1937,0,2,2,3.1
325640,325,"ITA",640,"TUR",1938,0,2,2,3.1
325640,325,"ITA",640,"TUR",1939,0,2,2,3.1
325640,325,"ITA",640,"TUR",1940,0,2,2,3.1
325640,325,"ITA",640,"TUR",1941,0,2,2,3.1
325640,325,"ITA",640,"TUR",1942,0,1,1,3.1
325651,325,"ITA",651,"EGY",1937,1,1,2,3.1
325651,325,"ITA",651,"EGY",1938,1,1,2,3.1
325651,325,"ITA",651,"EGY",1939,1,1,2,3.1
325651,325,"ITA",651,"EGY",1940,1,1,2,3.1
325651,325,"ITA",651,"EGY",1941,1,1,2,3.1
325651,325,"ITA",651,"EGY",1942,0,1,1,3.1
325670,325,"ITA",670,"SAU",1927,0,1,1,3.1
325670,325,"ITA",670,"SAU",1928,0,1,1,3.1
325670,325,"ITA",670,"SAU",1929,0,1,1,3.1
325670,325,"ITA",670,"SAU",1930,0,1,1,3.1
325670,325,"ITA",670,"SAU",1931,0,1,1,3.1
325670,325,"ITA",670,"SAU",1932,0,1,1,3.1
325670,325,"ITA",670,"SAU",1933,0,1,1,3.1
325670,325,"ITA",670,"SAU",1934,0,1,1,3.1
325670,325,"ITA",670,"SAU",1935,0,1,1,3.1
325670,325,"ITA",670,"SAU",1936,0,1,1,3.1
325670,325,"ITA",670,"SAU",1937,0,1,1,3.1
325670,325,"ITA",670,"SAU",1938,0,1,1,3.1
325670,325,"ITA",670,"SAU",1939,0,1,1,3.1
325670,325,"ITA",670,"SAU",1940,0,1,1,3.1
325678,325,"ITA",678,"YAR",1926,0,1,1,3.1
325678,325,"ITA",678,"YAR",1927,0,1,1,3.1
325678,325,"ITA",678,"YAR",1928,0,1,1,3.1
325678,325,"ITA",678,"YAR",1929,0,1,1,3.1
325678,325,"ITA",678,"YAR",1930,0,1,1,3.1
325678,325,"ITA",678,"YAR",1931,0,1,1,3.1
325678,325,"ITA",678,"YAR",1932,0,1,1,3.1
325678,325,"ITA",678,"YAR",1933,0,1,1,3.1
325678,325,"ITA",678,"YAR",1934,0,1,1,3.1
325678,325,"ITA",678,"YAR",1935,0,1,1,3.1
325678,325,"ITA",678,"YAR",1936,0,1,1,3.1
325678,325,"ITA",678,"YAR",1937,0,1,1,3.1
325678,325,"ITA",678,"YAR",1938,0,1,1,3.1
325678,325,"ITA",678,"YAR",1939,0,1,1,3.1
325678,325,"ITA",678,"YAR",1940,0,1,1,3.1
365385,365,"RUS",385,"NOR",1925,0,1,1,3.1
365385,365,"RUS",385,"NOR",1926,0,1,1,3.1
365385,365,"RUS",385,"NOR",1927,0,1,1,3.1
365385,365,"RUS",385,"NOR",1928,0,1,1,3.1
365385,365,"RUS",385,"NOR",1929,0,1,1,3.1
365385,365,"RUS",385,"NOR",1930,0,1,1,3.1
365385,365,"RUS",385,"NOR",1931,0,1,1,3.1
365385,365,"RUS",385,"NOR",1932,0,1,1,3.1
365385,365,"RUS",385,"NOR",1933,0,1,1,3.1
365385,365,"RUS",385,"NOR",1934,0,1,1,3.1
365385,365,"RUS",385,"NOR",1935,0,1,1,3.1
365385,365,"RUS",385,"NOR",1936,0,1,1,3.1
365385,365,"RUS",385,"NOR",1937,0,1,1,3.1
365385,365,"RUS",385,"NOR",1938,0,1,1,3.1
365385,365,"RUS",385,"NOR",1939,0,1,1,3.1
365385,365,"RUS",385,"NOR",1940,0,1,1,3.1
365385,365,"RUS",385,"NOR",1945,0,1,1,3.1
365385,365,"RUS",385,"NOR",1946,0,1,1,3.1
365385,365,"RUS",385,"NOR",1947,0,1,1,3.1
365385,365,"RUS",385,"NOR",1948,0,1,1,3.1
365385,365,"RUS",385,"NOR",1949,0,1,1,3.1
365385,365,"RUS",385,"NOR",1950,0,1,1,3.1
365385,365,"RUS",385,"NOR",1951,0,1,1,3.1
365385,365,"RUS",385,"NOR",1952,0,1,1,3.1
365385,365,"RUS",385,"NOR",1953,0,1,1,3.1
365385,365,"RUS",385,"NOR",1954,0,1,1,3.1
365385,365,"RUS",385,"NOR",1955,0,1,1,3.1
365385,365,"RUS",385,"NOR",1956,0,1,1,3.1
365385,365,"RUS",385,"NOR",1957,0,1,1,3.1
365385,365,"RUS",385,"NOR",1958,0,1,1,3.1
365385,365,"RUS",385,"NOR",1959,0,1,1,3.1
365385,365,"RUS",385,"NOR",1960,0,1,1,3.1
365385,365,"RUS",385,"NOR",1961,0,1,1,3.1
365385,365,"RUS",385,"NOR",1962,0,1,1,3.1
365385,365,"RUS",385,"NOR",1963,0,1,1,3.1
365385,365,"RUS",385,"NOR",1964,0,1,1,3.1
365385,365,"RUS",385,"NOR",1965,0,1,1,3.1
365385,365,"RUS",385,"NOR",1966,0,1,1,3.1
365385,365,"RUS",385,"NOR",1967,0,1,1,3.1
365385,365,"RUS",385,"NOR",1968,0,1,1,3.1
365385,365,"RUS",385,"NOR",1969,0,1,1,3.1
365385,365,"RUS",385,"NOR",1970,0,1,1,3.1
365385,365,"RUS",385,"NOR",1971,0,1,1,3.1
365385,365,"RUS",385,"NOR",1972,0,1,1,3.1
365385,365,"RUS",385,"NOR",1973,0,1,1,3.1
365385,365,"RUS",385,"NOR",1974,0,1,1,3.1
365385,365,"RUS",385,"NOR",1975,0,1,1,3.1
365385,365,"RUS",385,"NOR",1976,0,1,1,3.1
365385,365,"RUS",385,"NOR",1977,0,1,1,3.1
365385,365,"RUS",385,"NOR",1978,0,1,1,3.1
365385,365,"RUS",385,"NOR",1979,0,1,1,3.1
365385,365,"RUS",385,"NOR",1980,0,1,1,3.1
365385,365,"RUS",385,"NOR",1981,0,1,1,3.1
365385,365,"RUS",385,"NOR",1982,0,1,1,3.1
365385,365,"RUS",385,"NOR",1983,0,1,1,3.1
365385,365,"RUS",385,"NOR",1984,0,1,1,3.1
365385,365,"RUS",385,"NOR",1985,0,1,1,3.1
365385,365,"RUS",385,"NOR",1986,0,1,1,3.1
365385,365,"RUS",385,"NOR",1987,0,1,1,3.1
365385,365,"RUS",385,"NOR",1988,0,1,1,3.1
365385,365,"RUS",385,"NOR",1989,0,1,1,3.1
365385,365,"RUS",385,"NOR",1990,0,1,1,3.1
365385,365,"RUS",385,"NOR",1991,0,1,1,3.1
365385,365,"RUS",385,"NOR",1992,0,1,1,3.1
365385,365,"RUS",385,"NOR",1993,0,1,1,3.1
365385,365,"RUS",385,"NOR",1994,0,1,1,3.1
365385,365,"RUS",385,"NOR",1995,0,1,1,3.1
365385,365,"RUS",385,"NOR",1996,0,1,1,3.1
365385,365,"RUS",385,"NOR",1997,0,1,1,3.1
365385,365,"RUS",385,"NOR",1998,0,1,1,3.1
365385,365,"RUS",385,"NOR",1999,0,1,1,3.1
365385,365,"RUS",385,"NOR",2000,0,1,1,3.1
365385,365,"RUS",385,"NOR",2001,0,1,1,3.1
365385,365,"RUS",385,"NOR",2002,0,1,1,3.1
365385,365,"RUS",385,"NOR",2003,0,1,1,3.1
365385,365,"RUS",385,"NOR",2004,0,1,1,3.1
365385,365,"RUS",385,"NOR",2005,0,1,1,3.1
365385,365,"RUS",385,"NOR",2006,0,1,1,3.1
365385,365,"RUS",385,"NOR",2007,0,1,1,3.1
365385,365,"RUS",385,"NOR",2008,0,1,1,3.1
365385,365,"RUS",385,"NOR",2009,0,1,1,3.1
365385,365,"RUS",385,"NOR",2010,0,1,1,3.1
365385,365,"RUS",385,"NOR",2011,0,1,1,3.1
365385,365,"RUS",385,"NOR",2012,0,1,1,3.1
365385,365,"RUS",385,"NOR",2013,0,1,1,3.1
365385,365,"RUS",385,"NOR",2014,0,1,1,3.1
365385,365,"RUS",385,"NOR",2015,0,1,1,3.1
365385,365,"RUS",385,"NOR",2016,0,1,1,3.1
365740,365,"RUS",740,"JPN",1905,2,0,2,3.1
365740,365,"RUS",740,"JPN",1906,2,0,2,3.1
365740,365,"RUS",740,"JPN",1907,2,0,2,3.1
365740,365,"RUS",740,"JPN",1908,2,0,2,3.1
365740,365,"RUS",740,"JPN",1909,2,0,2,3.1
365740,365,"RUS",740,"JPN",1910,2,0,2,3.1
365740,365,"RUS",740,"JPN",1911,2,0,2,3.1
365740,365,"RUS",740,"JPN",1912,2,0,2,3.1
365740,365,"RUS",740,"JPN",1913,2,0,2,3.1
365740,365,"RUS",740,"JPN",1914,2,0,2,3.1
365740,365,"RUS",740,"JPN",1915,2,0,2,3.1
365740,365,"RUS",740,"JPN",1916,2,0,2,3.1
365740,365,"RUS",740,"JPN",1917,2,0,2,3.1
365740,365,"RUS",740,"JPN",1918,2,0,2,3.1
365740,365,"RUS",740,"JPN",1919,2,0,2,3.1
365740,365,"RUS",740,"JPN",1920,2,0,2,3.1
365740,365,"RUS",740,"JPN",1921,2,0,2,3.1
365740,365,"RUS",740,"JPN",1922,2,0,2,3.1
365740,365,"RUS",740,"JPN",1923,2,0,2,3.1
365740,365,"RUS",740,"JPN",1924,2,0,2,3.1
365740,365,"RUS",740,"JPN",1925,2,0,2,3.1
365740,365,"RUS",740,"JPN",1926,2,0,2,3.1
365740,365,"RUS",740,"JPN",1927,2,0,2,3.1
365740,365,"RUS",740,"JPN",1928,2,0,2,3.1
365740,365,"RUS",740,"JPN",1929,2,0,2,3.1
365740,365,"RUS",740,"JPN",1930,2,0,2,3.1
365740,365,"RUS",740,"JPN",1931,2,0,2,3.1
365740,365,"RUS",740,"JPN",1932,2,0,2,3.1
365740,365,"RUS",740,"JPN",1933,2,0,2,3.1
365740,365,"RUS",740,"JPN",1934,2,0,2,3.1
365740,365,"RUS",740,"JPN",1935,2,0,2,3.1
365740,365,"RUS",740,"JPN",1936,2,0,2,3.1
365740,365,"RUS",740,"JPN",1937,2,0,2,3.1
365740,365,"RUS",740,"JPN",1938,2,0,2,3.1
365740,365,"RUS",740,"JPN",1939,2,0,2,3.1
365740,365,"RUS",740,"JPN",1940,2,0,2,3.1
365740,365,"RUS",740,"JPN",1941,2,0,2,3.1
365740,365,"RUS",740,"JPN",1942,2,0,2,3.1
365740,365,"RUS",740,"JPN",1943,2,0,2,3.1
365740,365,"RUS",740,"JPN",1944,2,0,2,3.1
380390,380,"SWD",390,"DEN",1816,0,2,2,3.1
380390,380,"SWD",390,"DEN",1817,0,2,2,3.1
380390,380,"SWD",390,"DEN",1818,0,2,2,3.1
380390,380,"SWD",390,"DEN",1819,0,2,2,3.1
380390,380,"SWD",390,"DEN",1820,0,2,2,3.1
380390,380,"SWD",390,"DEN",1821,0,2,2,3.1
380390,380,"SWD",390,"DEN",1822,0,2,2,3.1
380390,380,"SWD",390,"DEN",1823,0,2,2,3.1
380390,380,"SWD",390,"DEN",1824,0,2,2,3.1
380390,380,"SWD",390,"DEN",1825,0,2,2,3.1
380390,380,"SWD",390,"DEN",1826,0,2,2,3.1
380390,380,"SWD",390,"DEN",1827,0,2,2,3.1
380390,380,"SWD",390,"DEN",1828,0,2,2,3.1
380390,380,"SWD",390,"DEN",1829,0,2,2,3.1
380390,380,"SWD",390,"DEN",1830,0,2,2,3.1
380390,380,"SWD",390,"DEN",1831,0,2,2,3.1
380390,380,"SWD",390,"DEN",1832,0,2,2,3.1
380390,380,"SWD",390,"DEN",1833,0,2,2,3.1
380390,380,"SWD",390,"DEN",1834,0,2,2,3.1
380390,380,"SWD",390,"DEN",1835,0,2,2,3.1
380390,380,"SWD",390,"DEN",1836,0,2,2,3.1
380390,380,"SWD",390,"DEN",1837,0,2,2,3.1
380390,380,"SWD",390,"DEN",1838,0,2,2,3.1
380390,380,"SWD",390,"DEN",1839,0,2,2,3.1
380390,380,"SWD",390,"DEN",1840,0,2,2,3.1
380390,380,"SWD",390,"DEN",1841,0,2,2,3.1
380390,380,"SWD",390,"DEN",1842,0,2,2,3.1
380390,380,"SWD",390,"DEN",1843,0,2,2,3.1
380390,380,"SWD",390,"DEN",1844,0,2,2,3.1
380390,380,"SWD",390,"DEN",1845,0,2,2,3.1
380390,380,"SWD",390,"DEN",1846,0,2,2,3.1
380390,380,"SWD",390,"DEN",1847,0,2,2,3.1
380390,380,"SWD",390,"DEN",1848,0,2,2,3.1
380390,380,"SWD",390,"DEN",1849,0,2,2,3.1
380390,380,"SWD",390,"DEN",1850,0,2,2,3.1
380390,380,"SWD",390,"DEN",1851,0,2,2,3.1
380390,380,"SWD",390,"DEN",1852,0,2,2,3.1
380390,380,"SWD",390,"DEN",1853,0,2,2,3.1
380390,380,"SWD",390,"DEN",1854,0,2,2,3.1
380390,380,"SWD",390,"DEN",1855,0,2,2,3.1
380390,380,"SWD",390,"DEN",1856,0,2,2,3.1
380390,380,"SWD",390,"DEN",1857,0,2,2,3.1
380390,380,"SWD",390,"DEN",1858,0,2,2,3.1
